/ed_neo1 (Design_Point=1) X,/ed_neo1 (Design_Point=1) Y,/Vprod (Design_Point=1) X,/Vprod (Design_Point=1) Y
-1.8,1.736910900096069,-1.8,0.9129716073063229
-1.79964,1.736885384832354,-1.79964,0.9130613024089757
-1.79928,1.736884964972277,-1.79928,0.9131509976315431
-1.79892,1.736884544910137,-1.79892,0.9132406929739961
-1.79856,1.736884124645863,-1.79856,0.9133303884363094
-1.7982,1.73688370417926,-1.7982,0.9134200840184572
-1.797840000000001,1.736883283510197,-1.797840000000001,0.9135097797204114
-1.797480000000001,1.736882862638574,-1.797480000000001,0.9135994755421445
-1.797120000000001,1.736882441564266,-1.797120000000001,0.9136891714836303
-1.796760000000001,1.736882020286971,-1.796760000000001,0.9137788675448427
-1.796400000000001,1.736881598806817,-1.796400000000001,0.9138685637257541
-1.796040000000001,1.73688117712348,-1.796040000000001,0.9139582600263388
-1.795680000000001,1.736880755236904,-1.795680000000001,0.9140479564465706
-1.795320000000001,1.736880333146885,-1.795320000000001,0.9141376529864207
-1.794960000000001,1.736879910853368,-1.794960000000001,0.9142273496458629
-1.794600000000001,1.736879488356123,-1.794600000000001,0.9143170464248727
-1.794240000000001,1.736879065654988,-1.794240000000001,0.9144067433234185
-1.793880000000001,1.736878642750077,-1.793880000000001,0.9144964403414786
-1.793520000000002,1.736878219640945,-1.793520000000002,0.9145861374790241
-1.793160000000002,1.736877796327505,-1.793160000000002,0.9146758347360283
-1.792800000000002,1.736877372809851,-1.792800000000002,0.9147655321124655
-1.792440000000002,1.736876949087612,-1.792440000000002,0.9148552296083077
-1.792080000000002,1.736876525160609,-1.792080000000002,0.9149449272235299
-1.791720000000002,1.736876101028929,-1.791720000000002,0.9150346249581036
-1.791360000000002,1.736875676692279,-1.791360000000002,0.9151243228120046
-1.791000000000002,1.736875252150543,-1.791000000000002,0.9152140207852029
-1.790640000000002,1.736874827403574,-1.790640000000002,0.9153037188776741
-1.790280000000002,1.736874402451292,-1.790280000000002,0.9153934170893911
-1.789920000000002,1.736873977293516,-1.789920000000002,0.9154831154203285
-1.789560000000002,1.73687355192999,-1.789560000000002,0.9155728138704589
-1.789200000000003,1.736873126360776,-1.789200000000003,0.9156625124397532
-1.788840000000003,1.736872700585671,-1.788840000000003,0.9157522111281888
-1.788480000000003,1.736872274604457,-1.788480000000003,0.9158419099357368
-1.788120000000003,1.736871848417088,-1.788120000000003,0.9159316088623706
-1.787760000000003,1.736871422023422,-1.787760000000003,0.9160213079080649
-1.787400000000003,1.736870995423132,-1.787400000000003,0.9161110070727931
-1.787040000000003,1.736870568616202,-1.787040000000003,0.9162007063565278
-1.786680000000003,1.736870141602705,-1.786680000000003,0.9162904057592421
-1.786320000000003,1.736869714382203,-1.786320000000003,0.916380105280911
-1.785960000000003,1.736869286954576,-1.785960000000003,0.9164698049215064
-1.785600000000003,1.736868859319848,-1.785600000000003,0.9165595046810031
-1.785240000000003,1.736868431477849,-1.785240000000003,0.9166492045593733
-1.784880000000004,1.736868003428232,-1.784880000000004,0.9167389045565921
-1.784520000000004,1.736867575171097,-1.784520000000004,0.9168286046726322
-1.784160000000004,1.73686714670618,-1.784160000000004,0.9169183049074662
-1.783800000000004,1.736866718033368,-1.783800000000004,0.9170080052610692
-1.783440000000004,1.736866289152541,-1.783440000000004,0.9170977057334133
-1.783080000000004,1.736865860063489,-1.783080000000004,0.9171874063244742
-1.782720000000004,1.736865430766165,-1.782720000000004,0.9172771070342233
-1.782360000000004,1.736865001260248,-1.782360000000004,0.917366807862636
-1.782000000000004,1.736864571545905,-1.782000000000004,0.9174565088096831
-1.781640000000004,1.73686414162265,-1.781640000000004,0.9175462098753402
-1.781280000000004,1.736863711490552,-1.781280000000004,0.9176359110595812
-1.780920000000004,1.736863281149434,-1.780920000000004,0.9177256123623796
-1.780560000000005,1.736862850599127,-1.780560000000005,0.9178153137837078
-1.780200000000005,1.736862419839412,-1.780200000000005,0.9179050153235402
-1.779840000000005,1.736861988870416,-1.779840000000005,0.9179947169818511
-1.779480000000005,1.736861557691661,-1.779480000000005,0.918084418758613
-1.779120000000005,1.736861126303224,-1.779120000000005,0.9181741206537998
-1.778760000000005,1.736860694704841,-1.778760000000005,0.9182638226673865
-1.778400000000005,1.73686026289643,-1.778400000000005,0.9183535247993434
-1.778040000000005,1.736859830877725,-1.778040000000005,0.9184432270496476
-1.777680000000005,1.736859398648787,-1.777680000000005,0.9185329294182717
-1.777320000000005,1.736858966209364,-1.777320000000005,0.9186226319051896
-1.776960000000005,1.736858533559329,-1.776960000000005,0.9187123345103745
-1.776600000000006,1.736858100698528,-1.776600000000006,0.9188020372337995
-1.776240000000006,1.736857667626762,-1.776240000000006,0.9188917400754385
